id,symbol,datetime,price
582,NVDA,2024-07-24 09:30:09,115.93
583,NVDA,2024-07-24 09:31:10,115.99
584,NVDA,2024-07-24 09:32:10,115.78
585,NVDA,2024-07-24 09:33:11,115.84
586,NVDA,2024-07-24 09:34:11,115.9
587,NVDA,2024-07-24 09:35:12,116.19
588,NVDA,2024-07-24 09:36:12,116.21
589,NVDA,2024-07-24 09:37:12,116.08
590,NVDA,2024-07-24 09:38:13,115.88
591,NVDA,2024-07-24 09:39:13,115.97
592,NVDA,2024-07-24 09:40:14,115.97
593,NVDA,2024-07-24 09:41:14,115.9
594,NVDA,2024-07-24 09:42:14,115.92
595,NVDA,2024-07-24 09:43:15,115.97
596,NVDA,2024-07-24 09:44:15,116.09
597,NVDA,2024-07-24 09:45:16,116.02
598,NVDA,2024-07-24 09:46:16,116.1
599,NVDA,2024-07-24 09:47:17,116.38
600,NVDA,2024-07-24 09:48:17,116.48
601,NVDA,2024-07-24 09:49:18,116.41
602,NVDA,2024-07-24 09:50:18,116.45
603,NVDA,2024-07-24 09:51:19,116.43
604,NVDA,2024-07-24 09:52:19,116.44
605,NVDA,2024-07-24 09:53:19,116.53
606,NVDA,2024-07-24 09:54:20,116.42
607,NVDA,2024-07-24 09:55:20,116.45
608,NVDA,2024-07-24 09:56:21,116.43
609,NVDA,2024-07-24 09:57:21,116.53
610,NVDA,2024-07-24 09:58:21,116.54
611,NVDA,2024-07-24 09:59:22,116.34
612,NVDA,2024-07-24 10:00:22,116.42
613,NVDA,2024-07-24 10:01:23,116.45
614,NVDA,2024-07-24 10:02:24,116.18
615,NVDA,2024-07-24 10:03:24,116.22
616,NVDA,2024-07-24 10:04:24,116.22
617,NVDA,2024-07-24 10:05:25,116.24
618,NVDA,2024-07-24 10:06:25,116.4
619,NVDA,2024-07-24 10:07:26,116.37
620,NVDA,2024-07-24 10:08:26,116.46
621,NVDA,2024-07-24 10:09:26,116.42
622,NVDA,2024-07-24 10:10:27,116.48
623,NVDA,2024-07-24 10:11:27,116.47
624,NVDA,2024-07-24 10:12:28,116.57
625,NVDA,2024-07-24 10:13:28,116.66
626,NVDA,2024-07-24 10:14:29,116.48
627,NVDA,2024-07-24 10:15:29,116.57
628,NVDA,2024-07-24 10:16:30,116.63
629,NVDA,2024-07-24 10:17:30,116.64
630,NVDA,2024-07-24 10:18:31,116.83
631,NVDA,2024-07-24 10:19:31,116.95
632,NVDA,2024-07-24 10:20:32,117.03
633,NVDA,2024-07-24 10:21:32,117.19
634,NVDA,2024-07-24 10:22:33,117.1
635,NVDA,2024-07-24 10:23:33,117.15
636,NVDA,2024-07-24 10:24:33,116.91
637,NVDA,2024-07-24 10:25:34,116.85
638,NVDA,2024-07-24 10:26:35,116.93
639,NVDA,2024-07-24 10:27:35,116.88
640,NVDA,2024-07-24 10:28:35,116.86
641,NVDA,2024-07-24 10:29:36,116.89
642,NVDA,2024-07-24 10:30:36,116.77
643,NVDA,2024-07-24 10:31:37,116.86
644,NVDA,2024-07-24 10:32:37,116.79
645,NVDA,2024-07-24 10:33:37,116.89
646,NVDA,2024-07-24 10:34:38,117.14
647,NVDA,2024-07-24 10:35:38,117.12
648,NVDA,2024-07-24 10:36:39,117.01
649,NVDA,2024-07-24 10:37:39,117.06
650,NVDA,2024-07-24 10:38:39,117.08
651,NVDA,2024-07-24 10:39:40,117.15
652,NVDA,2024-07-24 10:40:41,117.15
653,NVDA,2024-07-24 10:41:41,117.14
654,NVDA,2024-07-24 10:42:42,117.3
655,NVDA,2024-07-24 10:43:42,117.23
656,NVDA,2024-07-24 10:44:42,117.14
657,NVDA,2024-07-24 10:45:43,117.1
658,NVDA,2024-07-24 10:46:43,117.15
659,NVDA,2024-07-24 10:47:44,116.97
660,NVDA,2024-07-24 10:48:44,116.84
661,NVDA,2024-07-24 10:49:44,116.82
662,NVDA,2024-07-24 10:50:45,116.77
663,NVDA,2024-07-24 10:51:45,116.84
664,NVDA,2024-07-24 10:52:46,116.75
665,NVDA,2024-07-24 10:53:46,116.75
666,NVDA,2024-07-24 10:54:46,116.58
667,NVDA,2024-07-24 10:55:47,116.61
668,NVDA,2024-07-24 10:56:47,116.62
669,NVDA,2024-07-24 10:57:48,116.48
670,NVDA,2024-07-24 10:58:48,116.41
671,NVDA,2024-07-24 10:59:49,116.35
672,NVDA,2024-07-24 11:00:49,116.31
673,NVDA,2024-07-24 11:01:50,116.25
674,NVDA,2024-07-24 11:02:50,116.19
675,NVDA,2024-07-24 11:03:51,116.12
676,NVDA,2024-07-24 11:04:51,116.18
677,NVDA,2024-07-24 11:05:52,116.19
678,NVDA,2024-07-24 11:06:52,116.22
679,NVDA,2024-07-24 11:07:53,116.21
680,NVDA,2024-07-24 11:08:53,116.23
681,NVDA,2024-07-24 11:09:54,116.12
682,NVDA,2024-07-24 11:10:54,116.06
683,NVDA,2024-07-24 11:11:55,116.02
684,NVDA,2024-07-24 11:12:55,116.0
685,NVDA,2024-07-24 11:13:56,116.28
686,NVDA,2024-07-24 11:14:56,116.2
687,NVDA,2024-07-24 11:15:57,116.28
688,NVDA,2024-07-24 11:16:57,116.27
689,NVDA,2024-07-24 11:17:58,116.1
690,NVDA,2024-07-24 11:18:58,116.03
691,NVDA,2024-07-24 11:19:59,116.16
692,NVDA,2024-07-24 11:20:59,116.01
693,NVDA,2024-07-24 11:22:00,115.85
694,NVDA,2024-07-24 11:23:01,115.8
695,NVDA,2024-07-24 11:24:01,115.94
696,NVDA,2024-07-24 11:25:02,116.01
697,NVDA,2024-07-24 11:26:02,116.1
698,NVDA,2024-07-24 11:27:03,116.07
699,NVDA,2024-07-24 11:28:03,116.0
700,NVDA,2024-07-24 11:29:04,115.96
701,NVDA,2024-07-24 11:30:04,115.9
702,NVDA,2024-07-24 11:31:04,116.02
703,NVDA,2024-07-24 11:32:05,115.95
704,NVDA,2024-07-24 11:33:05,115.96
705,NVDA,2024-07-24 11:34:06,115.8
706,NVDA,2024-07-24 11:35:07,115.81
707,NVDA,2024-07-24 11:36:07,115.73
708,NVDA,2024-07-24 11:37:08,115.95
709,NVDA,2024-07-24 11:38:08,115.83
710,NVDA,2024-07-24 11:39:09,115.92
711,NVDA,2024-07-24 11:40:09,115.92
712,NVDA,2024-07-24 11:41:10,115.85
713,NVDA,2024-07-24 11:42:10,115.7
714,NVDA,2024-07-24 11:43:11,115.38
715,NVDA,2024-07-24 11:44:11,115.12
716,NVDA,2024-07-24 11:45:11,115.24
717,NVDA,2024-07-24 11:46:12,115.22
718,NVDA,2024-07-24 11:47:13,115.1
719,NVDA,2024-07-24 11:48:13,115.05
720,NVDA,2024-07-24 11:49:14,114.8
721,NVDA,2024-07-24 11:50:14,114.68
722,NVDA,2024-07-24 11:51:14,114.78
723,NVDA,2024-07-24 11:52:16,114.61
724,NVDA,2024-07-24 11:53:16,114.77
725,NVDA,2024-07-24 11:54:16,114.64
726,NVDA,2024-07-24 11:55:17,114.73
727,NVDA,2024-07-24 11:56:17,114.94
728,NVDA,2024-07-24 11:57:18,115.01
729,NVDA,2024-07-24 11:58:18,114.89
730,NVDA,2024-07-24 11:59:18,114.95
731,NVDA,2024-07-24 12:00:19,114.96
732,NVDA,2024-07-24 12:01:20,114.86
733,NVDA,2024-07-24 12:02:20,114.97
734,NVDA,2024-07-24 12:03:21,114.91
735,NVDA,2024-07-24 12:04:21,114.74
736,NVDA,2024-07-24 12:05:22,115.07
737,NVDA,2024-07-24 12:06:22,115.05
738,NVDA,2024-07-24 12:07:23,115.12
739,NVDA,2024-07-24 12:08:23,114.89
740,NVDA,2024-07-24 12:09:23,115.05
741,NVDA,2024-07-24 12:10:24,115.05
742,NVDA,2024-07-24 12:11:24,115.06
743,NVDA,2024-07-24 12:12:25,115.12
744,NVDA,2024-07-24 12:13:25,115.11
745,NVDA,2024-07-24 12:14:25,115.17
746,NVDA,2024-07-24 12:15:26,115.21
747,NVDA,2024-07-24 12:16:26,115.09
748,NVDA,2024-07-24 12:17:27,114.97
749,NVDA,2024-07-24 12:18:27,114.79
750,NVDA,2024-07-24 12:19:28,114.92
751,NVDA,2024-07-24 12:20:28,115.04
752,NVDA,2024-07-24 12:21:28,114.91
753,NVDA,2024-07-24 12:22:29,114.76
754,NVDA,2024-07-24 12:23:29,114.69
755,NVDA,2024-07-24 12:24:30,114.69
756,NVDA,2024-07-24 12:25:30,114.58
757,NVDA,2024-07-24 12:26:31,114.65
758,NVDA,2024-07-24 12:27:31,114.48
759,NVDA,2024-07-24 12:28:31,114.21
760,NVDA,2024-07-24 12:29:32,114.0
761,NVDA,2024-07-24 12:30:32,114.11
762,NVDA,2024-07-24 12:31:33,113.91
763,NVDA,2024-07-24 12:32:33,114.14
764,NVDA,2024-07-24 12:33:33,114.37
765,NVDA,2024-07-24 12:34:34,114.91
766,NVDA,2024-07-24 12:35:34,114.91
767,NVDA,2024-07-24 12:36:35,115.12
768,NVDA,2024-07-24 12:37:35,115.35
769,NVDA,2024-07-24 12:38:36,115.44
770,NVDA,2024-07-24 12:39:36,115.33
771,NVDA,2024-07-24 12:40:36,115.63
772,NVDA,2024-07-24 12:41:37,115.63
773,NVDA,2024-07-24 12:42:37,115.58
774,NVDA,2024-07-24 12:43:37,115.43
775,NVDA,2024-07-24 12:44:38,115.06
776,NVDA,2024-07-24 12:45:38,115.16
777,NVDA,2024-07-24 12:46:39,114.95
778,NVDA,2024-07-24 12:47:39,114.76
779,NVDA,2024-07-24 12:48:40,114.77
780,NVDA,2024-07-24 12:49:40,114.9
781,NVDA,2024-07-24 12:50:40,114.54
782,NVDA,2024-07-24 12:51:41,114.2
783,NVDA,2024-07-24 12:52:41,114.53
784,NVDA,2024-07-24 12:53:42,114.24
785,NVDA,2024-07-24 12:54:42,113.92
786,NVDA,2024-07-24 12:55:42,114.11
787,NVDA,2024-07-24 12:56:43,114.34
788,NVDA,2024-07-24 12:57:43,114.27
789,NVDA,2024-07-24 12:58:44,114.26
790,NVDA,2024-07-24 12:59:44,114.32
791,NVDA,2024-07-24 13:00:45,114.34
792,NVDA,2024-07-24 13:01:45,114.34
793,NVDA,2024-07-24 13:02:45,114.34
794,NVDA,2024-07-24 13:03:46,114.34
795,NVDA,2024-07-24 13:04:46,114.34
796,NVDA,2024-07-24 13:05:47,114.34
797,NVDA,2024-07-24 13:06:47,114.34
798,NVDA,2024-07-24 13:07:47,114.34
799,NVDA,2024-07-24 13:08:48,114.34
800,NVDA,2024-07-24 13:09:48,114.34
801,NVDA,2024-07-24 13:10:49,114.34
802,NVDA,2024-07-24 13:11:49,114.34
803,NVDA,2024-07-24 13:12:49,114.34
804,NVDA,2024-07-24 13:13:50,114.34
805,NVDA,2024-07-24 13:14:50,114.34
806,NVDA,2024-07-24 13:15:51,114.34
807,NVDA,2024-07-24 13:16:51,114.34
808,NVDA,2024-07-24 13:17:52,114.34
809,NVDA,2024-07-24 13:18:52,114.34
810,NVDA,2024-07-24 13:19:52,114.34
811,NVDA,2024-07-24 13:20:53,114.34
812,NVDA,2024-07-24 13:21:53,114.34
813,NVDA,2024-07-24 13:22:54,114.34
814,NVDA,2024-07-24 13:23:54,114.34
815,NVDA,2024-07-24 13:24:54,114.34
816,NVDA,2024-07-24 13:25:55,114.34
817,NVDA,2024-07-24 13:26:56,114.34
818,NVDA,2024-07-24 13:27:56,114.34
819,NVDA,2024-07-24 13:28:57,114.34
820,NVDA,2024-07-25 06:20:10,114.25
821,NVDA,2024-07-25 06:21:12,114.25
822,NVDA,2024-07-25 06:29:32,114.25
823,NVDA,2024-07-25 06:31:24,113.28
824,NVDA,2024-07-25 06:32:25,112.5
825,NVDA,2024-07-25 06:33:25,112.01
826,NVDA,2024-07-25 06:34:25,112.17
827,NVDA,2024-07-25 06:35:26,111.15
828,NVDA,2024-07-25 06:36:26,111.11
829,NVDA,2024-07-25 06:37:26,111.91
830,NVDA,2024-07-25 06:38:26,111.63
831,NVDA,2024-07-25 06:39:27,112.17
832,NVDA,2024-07-25 06:40:27,112.31
833,NVDA,2024-07-25 06:41:28,112.61
834,NVDA,2024-07-25 06:42:28,113.31
835,NVDA,2024-07-25 06:43:29,113.07
836,NVDA,2024-07-25 06:44:29,112.62
837,NVDA,2024-07-25 06:45:29,112.84
838,NVDA,2024-07-25 06:46:29,112.47
839,NVDA,2024-07-25 06:47:30,112.23
840,NVDA,2024-07-25 06:48:30,112.18
841,NVDA,2024-07-25 06:49:30,111.91
842,NVDA,2024-07-25 06:50:30,111.79
843,NVDA,2024-07-25 06:51:31,112.19
844,NVDA,2024-07-25 06:52:31,111.86
845,NVDA,2024-07-25 06:53:32,112.02
846,NVDA,2024-07-25 06:54:32,111.2
847,NVDA,2024-07-25 06:55:32,111.0
848,NVDA,2024-07-25 06:56:33,110.8
849,NVDA,2024-07-25 06:57:33,110.26
850,NVDA,2024-07-25 06:58:34,109.73
851,NVDA,2024-07-25 06:59:34,109.45
852,NVDA,2024-07-25 07:00:35,109.6
853,NVDA,2024-07-25 07:01:35,109.47
854,NVDA,2024-07-25 07:02:35,109.21
855,NVDA,2024-07-25 07:03:35,108.74
856,NVDA,2024-07-25 07:04:36,108.47
857,NVDA,2024-07-25 07:05:36,108.88
858,NVDA,2024-07-25 07:06:36,107.43
859,NVDA,2024-07-25 07:07:36,107.18
860,NVDA,2024-07-25 07:08:37,107.22
861,NVDA,2024-07-25 07:09:37,106.92
862,NVDA,2024-07-25 07:10:37,107.42
863,NVDA,2024-07-25 07:11:37,106.71
864,NVDA,2024-07-25 07:12:38,107.07
865,NVDA,2024-07-25 07:13:38,106.33
866,NVDA,2024-07-25 07:14:38,107.48
867,NVDA,2024-07-25 07:15:38,108.11
868,NVDA,2024-07-25 07:16:39,108.7
869,NVDA,2024-07-25 07:17:39,108.75
870,NVDA,2024-07-25 07:18:39,108.71
871,NVDA,2024-07-25 07:19:39,108.92
872,NVDA,2024-07-25 07:20:40,109.19
873,NVDA,2024-07-25 07:21:40,109.26
874,NVDA,2024-07-25 07:22:40,109.52
875,NVDA,2024-07-25 07:23:41,109.94
876,NVDA,2024-07-25 07:24:41,110.39
877,NVDA,2024-07-25 07:25:41,110.62
878,NVDA,2024-07-25 07:26:41,110.39
879,NVDA,2024-07-25 07:27:42,110.62
880,NVDA,2024-07-25 07:28:42,111.09
881,NVDA,2024-07-25 07:29:42,111.37
882,NVDA,2024-07-25 07:30:42,111.06
883,NVDA,2024-07-25 07:31:43,111.47
884,NVDA,2024-07-25 07:32:43,111.23
885,NVDA,2024-07-25 07:33:44,111.06
886,NVDA,2024-07-25 07:34:44,111.06
887,NVDA,2024-07-25 07:35:44,111.22
888,NVDA,2024-07-25 07:36:44,111.57
889,NVDA,2024-07-25 07:37:45,111.77
890,NVDA,2024-07-25 07:38:45,112.28
891,NVDA,2024-07-25 07:39:46,112.23
892,NVDA,2024-07-25 07:40:46,112.38
893,NVDA,2024-07-25 07:41:46,112.71
894,NVDA,2024-07-25 07:42:46,112.4
895,NVDA,2024-07-25 07:43:47,112.9
896,NVDA,2024-07-25 07:44:47,113.37
897,NVDA,2024-07-25 07:45:47,113.61
898,NVDA,2024-07-25 07:46:47,114.0
899,NVDA,2024-07-25 07:47:48,113.56
900,NVDA,2024-07-25 07:48:48,113.49
901,NVDA,2024-07-25 07:49:48,114.04
902,NVDA,2024-07-25 07:50:48,114.68
903,NVDA,2024-07-25 07:51:49,114.82
904,NVDA,2024-07-25 07:52:49,115.37
905,NVDA,2024-07-25 07:53:49,115.36
906,NVDA,2024-07-25 07:54:49,115.49
907,NVDA,2024-07-25 07:55:50,114.8
908,NVDA,2024-07-25 07:56:50,114.77
909,NVDA,2024-07-25 07:57:50,114.92
910,NVDA,2024-07-25 07:58:50,114.8
911,NVDA,2024-07-25 07:59:51,115.4
912,NVDA,2024-07-25 08:00:51,114.84
913,NVDA,2024-07-25 08:01:51,114.3
914,NVDA,2024-07-25 08:02:51,113.63
915,NVDA,2024-07-25 08:03:52,113.7
916,NVDA,2024-07-25 08:04:52,113.56
917,NVDA,2024-07-25 08:05:52,113.7
918,NVDA,2024-07-25 08:06:52,113.77
919,NVDA,2024-07-25 08:07:53,114.23
920,NVDA,2024-07-25 08:08:53,114.04
921,NVDA,2024-07-25 08:09:53,114.02
922,NVDA,2024-07-25 08:10:53,113.98
923,NVDA,2024-07-25 08:11:54,114.57
924,NVDA,2024-07-25 08:12:54,114.86
925,NVDA,2024-07-25 08:13:54,115.17
926,NVDA,2024-07-25 08:14:54,115.14
927,NVDA,2024-07-25 08:15:55,115.35
928,NVDA,2024-07-25 08:16:55,115.24
929,NVDA,2024-07-25 08:17:55,115.63
930,NVDA,2024-07-25 08:18:56,115.55
931,NVDA,2024-07-25 08:19:56,115.07
932,NVDA,2024-07-25 08:20:56,114.68
933,NVDA,2024-07-25 08:21:56,114.36
934,NVDA,2024-07-25 08:22:57,114.51
935,NVDA,2024-07-25 08:23:57,114.51
936,NVDA,2024-07-25 08:24:57,114.48
937,NVDA,2024-07-25 08:25:57,114.72
938,NVDA,2024-07-25 08:26:58,114.72
939,NVDA,2024-07-25 08:27:58,114.47
940,NVDA,2024-07-25 08:28:58,114.4
941,NVDA,2024-07-25 08:29:58,114.61
942,NVDA,2024-07-25 08:30:59,114.68
943,NVDA,2024-07-25 08:31:59,114.5
944,NVDA,2024-07-25 08:32:59,114.33
945,NVDA,2024-07-25 08:33:59,114.6
946,NVDA,2024-07-25 08:35:00,114.39
947,NVDA,2024-07-25 08:36:00,114.42
948,NVDA,2024-07-25 08:37:00,114.16
949,NVDA,2024-07-25 08:38:01,114.17
950,NVDA,2024-07-25 08:39:01,114.37
951,NVDA,2024-07-25 08:40:01,114.63
952,NVDA,2024-07-25 08:41:01,114.4
953,NVDA,2024-07-25 09:54:45,115.63
954,NVDA,2024-07-25 09:55:46,115.67
955,NVDA,2024-07-25 09:56:46,115.73
956,NVDA,2024-07-25 09:57:46,115.87
957,NVDA,2024-07-25 09:58:46,115.91
958,NVDA,2024-07-25 09:59:47,116.0
959,NVDA,2024-07-25 10:00:47,116.0
960,NVDA,2024-07-25 10:01:47,116.08
961,NVDA,2024-07-25 10:02:47,116.28
962,NVDA,2024-07-25 10:03:48,116.38
963,NVDA,2024-07-25 10:04:48,116.5
964,NVDA,2024-07-25 10:05:48,116.3
965,NVDA,2024-07-25 10:06:48,116.28
966,NVDA,2024-07-25 10:07:49,116.28
967,NVDA,2024-07-25 10:08:49,116.28
968,NVDA,2024-07-25 10:09:49,116.25
969,NVDA,2024-07-25 10:10:49,116.28
970,NVDA,2024-07-25 10:11:50,115.96
971,NVDA,2024-07-25 10:12:50,115.98
972,NVDA,2024-07-25 10:13:50,115.68
973,NVDA,2024-07-25 10:14:50,115.74
974,NVDA,2024-07-25 10:15:51,115.26
975,NVDA,2024-07-25 10:16:51,115.46
976,NVDA,2024-07-25 10:17:52,115.18
977,NVDA,2024-07-25 10:18:52,115.03
978,NVDA,2024-07-25 10:19:52,115.12
979,NVDA,2024-07-25 10:20:53,115.23
980,NVDA,2024-07-25 10:21:53,115.4
981,NVDA,2024-07-25 10:22:53,114.98
982,NVDA,2024-07-25 10:23:54,114.68
983,NVDA,2024-07-25 10:24:54,114.54
984,NVDA,2024-07-25 10:25:54,114.8
985,NVDA,2024-07-25 10:26:54,114.82
986,NVDA,2024-07-25 10:27:54,115.01
987,NVDA,2024-07-25 10:28:55,114.67
988,NVDA,2024-07-25 10:29:55,114.81
989,NVDA,2024-07-25 10:30:55,114.87
990,NVDA,2024-07-25 10:31:56,114.89
991,NVDA,2024-07-25 10:32:56,114.7
992,NVDA,2024-07-25 10:33:56,114.5
993,NVDA,2024-07-25 10:34:56,114.75
994,NVDA,2024-07-25 10:35:57,114.73
995,NVDA,2024-07-25 10:36:57,114.75
996,NVDA,2024-07-25 10:37:57,115.0
997,NVDA,2024-07-25 10:38:57,115.21
998,NVDA,2024-07-25 10:39:58,115.24
999,NVDA,2024-07-25 10:40:58,115.18
1000,NVDA,2024-07-25 10:41:58,115.23
1001,NVDA,2024-07-25 10:42:58,115.33
1002,NVDA,2024-07-25 10:43:59,115.12
1003,NVDA,2024-07-25 10:44:59,115.16
1004,NVDA,2024-07-25 10:45:59,114.86
1005,NVDA,2024-07-25 10:46:59,114.76
1006,NVDA,2024-07-25 10:48:00,114.94
1007,NVDA,2024-07-25 10:49:00,115.15
1008,NVDA,2024-07-25 10:50:00,115.21
1009,NVDA,2024-07-25 10:51:00,115.02
1010,NVDA,2024-07-25 10:52:01,115.16
1011,NVDA,2024-07-25 10:53:01,115.36
1012,NVDA,2024-07-25 10:54:01,115.35
1013,NVDA,2024-07-25 10:55:01,115.3
1014,NVDA,2024-07-25 10:56:02,115.16
1015,NVDA,2024-07-25 10:57:02,115.25
1016,NVDA,2024-07-25 10:58:02,115.43
1017,NVDA,2024-07-25 10:59:02,115.7
1018,NVDA,2024-07-25 11:00:03,115.66
1019,NVDA,2024-07-25 11:01:03,115.52
1020,NVDA,2024-07-25 11:02:03,115.49
1021,NVDA,2024-07-25 11:03:03,115.58
1022,NVDA,2024-07-25 11:04:04,115.58
1023,NVDA,2024-07-25 11:05:04,115.35
1024,NVDA,2024-07-25 11:06:04,115.28
1025,NVDA,2024-07-25 11:07:05,115.35
1026,NVDA,2024-07-25 11:08:05,115.49
1027,NVDA,2024-07-25 11:09:05,115.04
1028,NVDA,2024-07-25 11:10:05,114.74
1029,NVDA,2024-07-25 11:11:06,114.55
1030,NVDA,2024-07-25 11:12:06,114.78
1031,NVDA,2024-07-25 11:13:06,115.02
1032,NVDA,2024-07-25 11:14:06,114.91
1033,NVDA,2024-07-25 11:15:07,114.87
1034,NVDA,2024-07-25 11:16:07,114.82
1035,NVDA,2024-07-25 11:17:08,114.88
1036,NVDA,2024-07-25 11:18:08,114.83
1037,NVDA,2024-07-25 11:19:08,114.67
1038,NVDA,2024-07-25 11:20:08,114.84
1039,NVDA,2024-07-25 11:21:09,114.83
1040,NVDA,2024-07-25 11:22:09,114.56
1041,NVDA,2024-07-25 11:23:09,114.61
1042,NVDA,2024-07-25 11:24:09,114.37
1043,NVDA,2024-07-25 11:25:10,114.29
1044,NVDA,2024-07-25 11:26:10,114.64
1045,NVDA,2024-07-25 11:27:10,114.69
1046,NVDA,2024-07-25 11:28:10,114.78
1047,NVDA,2024-07-25 11:29:11,114.7
1048,NVDA,2024-07-25 11:30:11,114.8
1049,NVDA,2024-07-25 11:31:12,114.91
1050,NVDA,2024-07-25 11:32:12,114.89
1051,NVDA,2024-07-25 11:33:12,115.02
1052,NVDA,2024-07-25 11:34:12,115.18
1053,NVDA,2024-07-25 11:35:13,115.18
1054,NVDA,2024-07-25 11:36:13,114.6
1055,NVDA,2024-07-25 11:37:13,114.51
1056,NVDA,2024-07-25 11:38:13,114.44
1057,NVDA,2024-07-25 11:39:14,114.39
1058,NVDA,2024-07-25 11:40:14,114.38
1059,NVDA,2024-07-25 11:41:14,114.45
1060,NVDA,2024-07-25 11:42:14,114.19
1061,NVDA,2024-07-25 11:43:15,114.16
1062,NVDA,2024-07-25 11:44:15,114.11
1063,NVDA,2024-07-25 11:45:15,114.0
1064,NVDA,2024-07-25 11:46:15,114.3
1065,NVDA,2024-07-25 11:47:16,113.84
1066,NVDA,2024-07-25 11:48:16,113.91
1067,NVDA,2024-07-25 11:49:16,113.66
1068,NVDA,2024-07-25 11:50:16,113.97
1069,NVDA,2024-07-25 11:51:17,113.84
1070,NVDA,2024-07-25 11:52:17,114.14
1071,NVDA,2024-07-25 11:53:17,113.88
1072,NVDA,2024-07-25 11:54:17,113.79
1073,NVDA,2024-07-25 11:55:18,113.67
1074,NVDA,2024-07-25 11:56:18,113.92
1075,NVDA,2024-07-25 11:57:18,114.04
1076,NVDA,2024-07-25 11:58:18,113.93
1077,NVDA,2024-07-25 11:59:19,114.09
1078,NVDA,2024-07-25 12:00:19,114.02
1079,NVDA,2024-07-25 12:01:19,114.13
1080,NVDA,2024-07-25 12:02:20,114.2
1081,NVDA,2024-07-25 12:03:20,113.9
1082,NVDA,2024-07-25 12:04:20,113.87
1083,NVDA,2024-07-25 12:05:20,114.02
1084,NVDA,2024-07-25 12:06:21,113.91
1085,NVDA,2024-07-25 12:07:21,113.97
1086,NVDA,2024-07-25 12:08:21,113.98
1087,NVDA,2024-07-25 12:09:21,114.01
1088,NVDA,2024-07-25 12:10:22,113.7
1089,NVDA,2024-07-25 12:11:22,113.66
1090,NVDA,2024-07-25 12:12:22,113.88
1091,NVDA,2024-07-25 12:13:23,114.15
1092,NVDA,2024-07-25 12:14:23,114.18
1093,NVDA,2024-07-25 12:15:23,113.99
1094,NVDA,2024-07-25 12:16:23,113.93
1095,NVDA,2024-07-25 12:17:24,113.7
1096,NVDA,2024-07-25 12:18:24,114.02
1097,NVDA,2024-07-25 12:19:24,113.87
1098,NVDA,2024-07-25 12:20:24,113.89
1099,NVDA,2024-07-25 12:21:25,114.18
1100,NVDA,2024-07-25 12:22:25,114.65
1101,NVDA,2024-07-25 12:23:25,114.51
1102,NVDA,2024-07-25 12:24:26,114.89
1103,NVDA,2024-07-25 12:25:26,114.85
1104,NVDA,2024-07-25 12:26:26,114.93
1105,NVDA,2024-07-25 12:27:26,115.14
1106,NVDA,2024-07-25 12:28:26,114.95
1107,NVDA,2024-07-25 12:29:27,114.72
1108,NVDA,2024-07-25 12:30:27,114.82
1109,NVDA,2024-07-25 12:31:27,114.92
1110,NVDA,2024-07-25 12:32:28,114.99
1111,NVDA,2024-07-25 12:33:28,114.76
1112,NVDA,2024-07-25 12:34:28,114.54
1113,NVDA,2024-07-25 12:35:28,114.62
1114,NVDA,2024-07-25 12:36:29,114.39
1115,NVDA,2024-07-25 12:37:29,114.61
1116,NVDA,2024-07-25 12:38:29,114.34
1117,NVDA,2024-07-25 12:39:29,114.17
1118,NVDA,2024-07-25 12:40:30,114.15
1119,NVDA,2024-07-25 12:41:30,114.33
1120,NVDA,2024-07-25 12:42:30,114.15
1121,NVDA,2024-07-25 12:43:30,113.97
1122,NVDA,2024-07-25 12:44:31,113.95
1123,NVDA,2024-07-25 12:45:31,113.82
1124,NVDA,2024-07-25 12:46:31,113.62
1125,NVDA,2024-07-25 12:47:31,113.4
1126,NVDA,2024-07-25 12:48:31,113.5
1127,NVDA,2024-07-25 12:49:32,113.51
1128,NVDA,2024-07-25 12:50:32,112.93
1129,NVDA,2024-07-25 12:51:32,112.86
1130,NVDA,2024-07-25 12:52:32,112.75
1131,NVDA,2024-07-25 12:53:33,113.06
1132,NVDA,2024-07-25 12:54:33,112.76
1133,NVDA,2024-07-25 12:55:33,112.21
1134,NVDA,2024-07-25 12:56:33,112.72
1135,NVDA,2024-07-25 12:57:34,112.64
1136,NVDA,2024-07-25 12:58:34,112.58
1137,NVDA,2024-07-25 12:59:35,112.42
1138,NVDA,2024-07-25 13:00:36,112.24
1139,NVDA,2024-07-25 13:01:36,112.24
1140,NVDA,2024-07-25 13:02:36,112.24
1141,NVDA,2024-07-25 13:03:36,112.24
1142,NVDA,2024-07-25 13:04:37,112.24
1143,NVDA,2024-07-25 13:05:37,112.24
1144,NVDA,2024-07-25 13:06:37,112.24
1145,NVDA,2024-07-25 13:07:38,112.24
1146,NVDA,2024-07-25 13:08:38,112.24
1147,NVDA,2024-07-25 13:09:39,112.24
1148,NVDA,2024-07-25 13:10:39,112.24
1149,NVDA,2024-07-25 13:11:39,112.24
1150,NVDA,2024-07-25 13:12:40,112.24
1151,NVDA,2024-07-25 13:13:40,112.24
1152,NVDA,2024-07-25 13:14:40,112.24
1153,NVDA,2024-07-25 13:15:40,112.24
1154,NVDA,2024-07-25 13:16:41,112.24
1155,NVDA,2024-07-25 13:17:41,112.24
1156,NVDA,2024-07-25 13:18:41,112.24
1157,NVDA,2024-07-25 13:19:41,112.24
